번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
4319,인천광역시 중구청,인천광역시 중구 참외전로59번길 60,인천광역시 중구 송월동1가 4-198,시설물관리,2,200,고정형,30,,032-760-7805,37.4799693,126.6242143,2023-04-27
4320,인천광역시 중구청,인천광역시 중구 서해대로483번길 3,인천광역시 중구 유동 27-4,시설물관리,2,200,고정형,30,,032-760-7805,37.46922781,126.635772,2023-04-27
4321,인천광역시 중구청,인천광역시 중구 참외전로72번길 25,인천광역시 중구 전동 2-1,시설물관리,2,200,고정형,30,,032-760-7805,37.47721488,126.6291036,2023-04-27
4322,인천광역시 중구청,인천광역시 중구 운남서로 100,인천광역시 중구 운남동 1511,시설물관리,2,200,고정형,30,,032-760-7805,37.4941532,126.5314758,2023-04-27
4323,인천광역시 중구청,인천광역시 중구 대무의로 310-11,인천광역시 중구 무의동 246-7,시설물관리,1,200,고정형,30,,032-760-7805,37.38968743,126.4248593,2023-04-27
4324,인천광역시 중구청,인천광역시 중구 백년로128번길 21,인천광역시 중구 운서동 2680-2,시설물관리,2,200,고정형,30,,032-760-7805,37.50082941,126.4892639,2023-04-27
4325,인천광역시 중구청,인천광역시 중구 하늘달빛로 90-29,인천광역시 중구 중산동 1876-8,시설물관리,2,200,고정형,30,,032-760-7805,37.48626999,126.560101,2023-04-27
4326,인천광역시 중구청,,인천광역시 중구 을왕동678-179,재난재해,1,200,360도전방면,30,,032-760-7812,37.43960261,126.3794403,2023-04-27
4327,인천광역시 중구청,,인천광역시 중구 항동7가 58-152,재난재해,1,200,360도전방면,30,,032-760-7812,37.45504583,126.600314,2023-04-27
4328,인천광역시 중구청,,인천광역시 중구 북성동1가 98-58,재난재해,1,200,360도전방면,30,,032-760-7812,37.47385936,126.5972842,2023-04-27
4329,인천광역시 중구청,,인천광역시 중구 중산동 1-26,재난재해,1,200,360도전방면,30,,032-760-7812,37.49172066,126.5824312,2023-04-27
4330,인천광역시 중구청,,인천광역시 중구 무의동 9,재난재해,1,200,360도전방면,30,,032-760-7812,37.37462712,126.4333593,2023-04-27
4331,인천광역시 중구청,,인천광역시 중구 무의동 산189,재난재해,1,200,360도전방면,30,,032-760-7812,37.38489739,126.4109579,2023-04-27
4332,인천광역시 중구청,,인천광역시 중구 무의동 768-22,재난재해,1,200,360도전방면,30,,032-760-7812,37.40168569,126.4017718,2023-04-27
4333,인천광역시 중구청,,인천광역시 중구 을왕동 765-9,재난재해,1,200,360도전방면,30,,032-760-7812,37.44904675,126.3716876,2023-04-27
4334,인천광역시 중구청,,인천광역시 중구 을왕동 810-4,재난재해,1,200,360도전방면,30,,032-760-7812,37.4583662,126.3653823,2023-04-27
4335,인천광역시 중구청,인천광역시 중구 중구 인중로164번길 20,인천광역시 중구 중구 사동 30-41,쓰레기단속,1,200,360도전방면,30,2009-05,032-760-7414,37.47051582,126.6002632,2023-04-27
4336,인천광역시 중구청,인천광역시 중구 인중로144번길 54-2,인천광역시 중구 신흥동1가40-1,쓰레기단속,1,200,360도전방면,30,2008-05,032-760-7414,37.46765888,126.6302162,2023-04-27
4337,인천광역시 중구청,인천광역시 중구 연안부두로 41-2,인천광역시 중구  중구 항동7가 58-48,쓰레기단속,1,200,360도전방면,30,2010-06,032-760-7414,37.47051582,126.6002632,2023-04-27
4338,인천광역시 중구청,인천광역시 중구 중구 개항로 15-1,인천광역시 중구 중구 중앙동4가 4-7,쓰레기단속,1,200,360도전방면,30,2022-04,032-760-7414,37.47051582,126.6002632,2023-04-27
4339,인천광역시 중구청,인천광역시 중구 서해대로 454번길13,인천광역시 중구 선화동 32-2,쓰레기단속,1,200,360도전방면,30,2022-04,032-760-7414,37.46590906,126.6362958,2023-04-27
4340,인천광역시 중구청,인천광역시 중구 중구 도원로8번길 45,인천광역시 중구 선화동17-5 신흥공구상가 성원기계앞,쓰레기단속,1,200,360도전방면,30,2008-05,032-760-7414,37.46454205,126.6388639,2023-04-27
4341,인천광역시 중구청,인천광역시 중구 중구 서해대로 466,인천광역시 중구 신흥동2가 1-61,쓰레기단속,1,200,360도전방면,30,2008-05,032-760-7414,37.46727299,126.6358075,2023-04-27
4342,인천광역시 중구청,인천광역시 중구 중구 율목로 13-9,인천광역시 중구 신흥동2가 22-100,쓰레기단속,1,41,360도전방면,30,2010-06,032-760-7414,37.46839709,126.6340575,2023-04-27
4343,인천광역시 중구청,인천광역시 중구 샛골로43번길 39,인천광역시 중구 도원동 12-61,쓰레기단속,1,200,360도전방면,30,2009-05,032-760-7414,37.46802636,126.6409825,2023-04-27
4344,인천광역시 중구청,인천광역시 중구 도원로10번길 46-11,인천광역시 중구 도원동 46-8,쓰레기단속,1,200,360도전방면,30,2022-04,032-760-7414,37.46628249,126.6389907,2023-04-27
4345,인천광역시 중구청,인천광역시 중구 마시란로 378,인천광역시 중구 을왕동 179-99,쓰레기단속,1,200,360도전방면,30,2008-05,032-760-7414,37.44727502,126.3949944,2023-04-27
4346,인천광역시 중구청,인천광역시 중구 참외전로244번길 23,인천광역시 중구 도원동 72-2,쓰레기단속,2,200,360도전방면,30,2022-04,032-760-7414,37.46815923,126.6392167,2023-04-27
4347,인천광역시 중구청,인천광역시 중구 율목로32번길 15-1,인천광역시 중구 율목동167,쓰레기단속,1,41,360도전방면,30,2009-05,032-760-7414,37.4704168,126.6341791,2023-04-27
4348,인천광역시 중구청,인천광역시 중구 자유공원로 28-7,인천광역시 중구 전동 19-3,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.47543561,126.6279603,2023-04-27
4349,인천광역시 중구청,인천광역시 중구 도원로 30번길 12,인천광역시 중구 도원동 30-13,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.46708023,126.6378458,2023-04-27
4350,인천광역시 중구청,인천광역시 중구 운서2로 33번길 공원 부근,인천광역시 중구 운서동 2895-1  공원 부근,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.48621819,126.5101026,2023-04-27
4351,인천광역시 중구청,인천광역시 중구  인중로144번길 64-2,인천광역시 중구 신흥동 1가 35-10 부근,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.46812079,126.6304226,2023-04-27
4352,인천광역시 중구청,인천광역시 중구 운남로223번길 4,인천광역시 중구 운남동 476-14,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.49729565,126.5356664,2023-04-27
4353,인천광역시 중구청,인천광역시 중구  백운로 181 부근,인천광역시 중구 운남동 603번지,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.50422728,126.537352,2023-04-27
4354,인천광역시 중구청,인천광역시 중구 신포로31번길 6,인천광역시 중구 관동3가 1-11,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.47199672,126.6251177,2023-04-27
4355,인천광역시 중구청,인천광역시 중구 내항로 465-110,인천광역시 중구 북성동1가 80-5,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.47212982,126.6072309,2023-04-27
4356,인천광역시 중구청,인천광역시 중구 월미로 376,인천광역시 중구 북성동1가 102-4 부근,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.4671108,126.6041474,2023-04-27
4357,인천광역시 중구청,인천광역시 중구 개항로95-8,인천광역시 중구 경동 137-16,생활방범,3,200,360도전방면,30,2018-12,032-760-7805,37.47237644,126.6330017,2023-04-27
4358,인천광역시 중구청,인천광역시 중구 도원로56번길 3-12,인천광역시 중구 도원동 21-9,생활방범,1,200,360도전방면,30,2020-12,032-760-7805,37.46942538,126.6388433,2023-04-27
4359,인천광역시 중구청,인천광역시 중구 제물량로101번길 3-32,인천광역시 중구 신흥동1가 91-29,생활방범,1,200,360도전방면,30,2020-12,032-760-7805,37.46744507,126.6319836,2023-04-27
4360,인천광역시 중구청,인천광역시 중구 우현로 72,인천광역시 중구 인현동 83-1,생활방범,1,200,360도전방면,30,2020-12,032-760-7805,37.47341338,126.629953,2023-04-27
4361,인천광역시 중구청,인천광역시 중구 우현로72번길 13-9,인천광역시 중구 용동 177-7,생활방범,1,200,360도전방면,30,2020-12,032-760-7805,37.47342189,126.6306877,2023-04-27
4362,인천광역시 중구청,인천광역시 중구 우현로90번길 38,인천광역시 중구 용동 174-6,생활방범,1,200,360도전방면,30,2020-12,032-760-7805,37.47305713,126.63109,2023-04-27
4363,인천광역시 중구청,인천광역시 중구 우현로90번길 43,인천광역시 중구 용동 153,생활방범,1,200,360도전방면,30,2021-01,032-760-7805,37.47293441,126.6313862,2023-04-27
4364,인천광역시 중구청,인천광역시 중구 우현로90번길 25-8,인천광역시 중구 용동 136,생활방범,1,200,360도전방면,30,2021-01,032-760-7805,37.47336773,126.6314574,2023-04-27
4365,인천광역시 중구청,인천광역시 중구 우현로90번길 43-12,인천광역시 중구 용동 147-1,생활방범,1,200,360도전방면,30,2021-01,032-760-7805,37.47323156,126.6313695,2023-04-27
4366,인천광역시 중구청,인천광역시 중구 신포로 32-35,인천광역시 중구 신포동 48-2,생활방범,2,200,360도전방면,30,2021-01,032-760-7805,37.47166426,126.6259717,2023-04-27
4367,인천광역시 중구청,인천광역시 중구 백운로228번길 98,인천광역시 중구 운북동 132-11,생활방범,2,200,360도전방면,30,2021-01,032-760-7805,37.51147094,126.5264316,2023-04-27
4368,인천광역시 중구청,인천광역시 중구 백운로228번길 126-8,인천광역시 중구 운북동 134,생활방범,2,200,360도전방면,30,2021-01,032-760-7805,37.51245437,126.5287084,2023-04-27
4369,인천광역시 중구청,인천광역시 중구 백운로228번길 176,인천광역시 중구 운북동 13-24,생활방범,3,200,360도전방면,30,2021-03,032-760-7805,37.51481587,126.5338539,2023-04-27
4370,인천광역시 중구청,인천광역시 중구 백운로228번길 188-72,인천광역시 중구 운북동 13-9,생활방범,2,200,360도전방면,30,2021-06,032-760-7805,37.51356598,126.5347833,2023-04-27
4371,인천광역시 중구청,인천광역시 중구 백운로228번길 198,인천광역시 중구 운북동 169,생활방범,2,200,360도전방면,30,2021-06,032-760-7805,37.51613768,126.5358189,2023-04-27
4372,인천광역시 중구청,인천광역시 중구 논골길 51,인천광역시 중구 운북동 168-84,생활방범,3,200,360도전방면,30,2021-06,032-760-7805,37.51292441,126.5375444,2023-04-27
4373,인천광역시 중구청,인천광역시 중구 백운로228번길 211,인천광역시 중구 운북동 177-20,생활방범,2,200,360도전방면,30,2021-06,032-760-7805,37.51646089,126.5371813,2023-04-27
4374,인천광역시 중구청,인천광역시 중구 백운로186번길 119,인천광역시 중구 운북동 1257-95,생활방범,2,200,360도전방면,30,2021-06,032-760-7805,37.51297917,126.5419772,2023-04-27
4375,인천광역시 중구청,인천광역시 중구 백운로186번길 153,인천광역시 중구 운북동 1257-8,생활방범,2,200,360도전방면,30,2021-06,032-760-7805,37.51592959,126.5415805,2023-04-27
4376,인천광역시 중구청,인천광역시 중구 백운로186번길 151-19,인천광역시 중구 운북동 1257-122,생활방범,2,200,360도전방면,30,2021-06,032-760-7805,37.5154232,126.5399728,2023-04-27
4377,인천광역시 중구청,인천광역시 중구 논골1길 32-4,인천광역시 중구 운북동 26-1,생활방범,2,200,360도전방면,30,2021-06,032-760-7805,37.51121109,126.5374307,2023-04-27
4378,인천광역시 중구청,인천광역시 중구 논골2길 50,인천광역시 중구 운북동 15-74,생활방범,1,200,360도전방면,30,2021-06,032-760-7805,37.51000284,126.5337218,2023-04-27
4379,인천광역시 중구청,인천광역시 중구 논골길 125,인천광역시 중구 운북동 177-12,생활방범,1,200,360도전방면,30,2021-06,032-760-7805,37.5187368,126.5405305,2023-04-27
4380,인천광역시 중구청,인천광역시 중구 제물량로 241번길 8,인천광역시 중구 항동1가 2-39,생활방범,2,200,360도전방면,30,2021-06,032-760-7805,37.47359366,126.6175706,2023-04-27
4488,인천광역시 중구청,인천광역시 중구 중구 율목로 49,인천광역시 중구 율목동231-19,쓰레기단속,1,200,360도전방면,30,2008-05,032-760-7414,37.47095103,126.6328467,2023-04-27
4489,인천광역시 중구청,인천광역시 중구 운중로 14번길,인천광역시 중구 운남동416-6,쓰레기단속,1,41,360도전방면,30,2013-08,032-760-7414,37.49236662,126.5356268,2023-04-27
4490,인천광역시 중구청,인천광역시 중구 중구 율목로 16-36,인천광역시 중구 율목동247-13,쓰레기단속,1,41,360도전방면,30,2008-05,032-760-7414,37.4691427,126.6346431,2023-04-27
4491,인천광역시 중구청,인천광역시 중구 중구 개항로 102-1,인천광역시 중구 경동119-2,쓰레기단속,1,200,360도전방면,30,2022-04,032-760-7414,37.47214275,126.6338312,2023-04-27
4492,인천광역시 중구청,인천광역시 중구 중구 참외전로56번길 14,인천광역시 중구 참외전로56번길16,쓰레기단속,1,41,360도전방면,30,2010-06,032-760-7414,37.47894633,126.6269012,2023-04-27
4493,인천광역시 중구청,인천광역시 중구 중구 우현로62번길 23-4,인천광역시 중구 용동234 능인사 앞,쓰레기단속,1,41,360도전방면,30,2008-05,032-760-7414,37.47253921,126.6307151,2023-04-27
4494,인천광역시 중구청,인천광역시 중구 중구 큰우물로 8-9,인천광역시 중구 경동 155,쓰레기단속,1,41,360도전방면,30,2008-05,032-760-7414,37.47282764,126.6322812,2023-04-27
4495,인천광역시 중구청,인천광역시 중구 자유공원로31,인천광역시 중구 중구 내동 2-9,쓰레기단속,1,41,360도전방면,30,2010-06,032-760-7414,37.47051582,126.6002632,2023-04-27
4496,인천광역시 중구청,인천광역시 중구 중구 제물량로335번길 52,인천광역시 중구 북성동1가 1-112,쓰레기단속,1,41,360도전방면,30,2009-05,032-760-7414,37.48222742,126.6185084,2023-04-27
4497,인천광역시 중구청,인천광역시 중구 차이나타운로26번길12-48,인천광역시 중구 중구 북성동2가 8-17,쓰레기단속,1,200,360도전방면,30,2008-05,032-760-7414,37.47051582,126.6002632,2023-04-27
4498,인천광역시 중구청,인천광역시 중구 중구 참외전로39번길 14,인천광역시 중구 송월동1가4-46,쓰레기단속,1,200,360도전방면,30,2008-05,032-760-7414,37.48028242,126.6247965,2023-04-27
4499,인천광역시 중구청,인천광역시 중구 전동로8번길 1,인천광역시 중구 중구 전동 28-26,쓰레기단속,1,41,360도전방면,30,2009-05,032-760-7414,37.47051582,126.6002632,2023-04-27
